,gene,x,y,counts
11338,Pnisr,81,95,1
11339,Tax1bp1,81,95,1
11340,Enah,81,95,1
11341,Zfp444,81,95,1
11342,BC005537,81,98,1
11343,Lzts3,81,99,1
11344,Mrpl41,81,99,1
11345,Gart,82,0,1
11346,Dffa,82,0,1
11347,Cwf19l2,82,3,1
11348,Rgl3,82,3,1
11349,Rprd1a,82,3,1
11350,Ric1,82,3,1
11351,Wnk1,82,6,1
11352,Ctsd,82,6,1
11353,Rpl35a,82,8,1
11354,Adgrf5,82,8,1
11355,Cand1,82,8,1
11356,Dlc1,82,10,1
11357,Esf1,82,12,1
11358,Rabgap1,82,12,1
11359,Dstyk,82,12,1
11360,Itsn2,82,14,1
11361,Btaf1,82,14,1
11362,Smad1,82,19,1
11363,Ppp2ca,82,21,1
11364,Tm6sf1,82,21,1
11365,Angel2,82,21,1
11366,Rfc1,82,22,1
11367,Idh2,82,22,1
11368,Plscr4,82,24,1
11369,Plcb4,82,24,1
11370,Srrt,82,25,1
11371,Hnrnpk,82,27,1
11372,Hook3,82,28,1
11373,Cmtm7,82,31,1
11374,Tcf4,82,32,1
11375,Sdhb,82,34,1
11376,Egf,82,36,1
11377,Zbtb44,82,36,1
11378,Osbp,82,37,1
11379,Med25,82,41,1
11380,Map2k1,82,41,1
11381,Iqck,82,43,1
11382,Grhl2,82,44,1
11383,9930021J03Rik,82,44,1
11384,Ccdc141,82,45,1
11385,Dhx57,82,46,1
11386,Nudt4,82,47,1
11387,4833439L19Rik,82,47,1
11388,Rbm45,82,49,1
11389,Picalm,82,50,1
11390,Hnrnpr,82,51,1
11391,Nsd3,82,52,1
11392,Nedd4,82,53,1
11393,Pwwp2a,82,53,1
11394,Ubap2l,82,53,1
11395,Nucks1,82,53,1
11396,Acadm,82,55,1
11397,Dnajc6,82,55,1
11398,Cd82,82,56,1
11399,Sec24b,82,58,1
11400,Casc3,82,58,1
11401,Malat1,82,59,1
11402,Tpi1,82,59,1
11403,Hoxd3,82,59,1
11404,Hsp90ab1,82,60,1
11405,Atp1a1,82,63,1
11406,Malat1,82,65,1
11407,Slc4a9,82,65,1
11408,Kdm5b,82,66,1
11409,Zfp292,82,67,1
11410,Dtnb,82,67,1
11411,Hmx2,82,67,1
11412,Malat1,82,68,1
11413,Son,82,70,1
11414,Lrrk1,82,71,1
11415,Trappc13,82,71,1
11416,Mapk1,82,73,1
11417,Trim35,82,75,1
11418,Pck1,82,75,1
11419,Malat1,82,77,1
11420,Ggcx,82,77,1
11421,Rab11a,82,77,1
11422,Malat1,82,79,1
11423,Atrx,82,79,1
11424,Arl2bp,82,79,1
11425,Malat1,82,81,1
11426,Dennd5a,82,81,1
11427,Brd2,82,82,1
11428,2310033P09Rik,82,82,1
11429,Fnbp1l,82,84,1
11430,Dock6,82,85,1
11431,Fbxo22,82,85,1
11432,Atrx,82,86,1
11433,Psmd13,82,86,1
11434,Mlh3,82,86,1
11435,Pip4k2b,82,86,1
11436,Lamb1,82,87,1
11437,Malat1,82,87,1
11438,Plxna1,82,87,1
11439,Fam20c,82,87,1
11440,Atp1a1,82,88,1
11441,Cgnl1,82,88,1
11442,Suco,82,88,1
11443,Pnn,82,90,1
11444,Ankhd1,82,91,1
11445,Hnrnph1,82,91,1
11446,Taf1d,82,91,1
11447,Fnta,82,91,1
11448,Snhg12,82,91,1
11449,Zc3h13,82,92,1
11450,Immt,82,92,1
11451,Kank1,82,92,1
11452,Ints8,82,92,1
11453,Vdac3,82,92,1
11454,Ankrd12,82,93,1
11455,Dock1,82,93,1
11456,Akap13,82,94,1
11457,Col27a1,82,94,1
11458,Lactb2,82,94,1
11459,Hdgfl2,82,94,1
11460,Dmxl1,82,95,1
11461,Sbf2,82,95,1
11462,Mapk1ip1l,82,95,1
11463,Vps13d,82,96,1
11464,Gmps,82,96,1
11465,Huwe1,82,98,1
11466,Lamb1,82,99,1
11467,Ccnl2,82,99,1
11468,Rdh16,82,99,1
11469,Zfp354a,82,99,1
11470,Dmtn,83,0,1
11471,Malat1,83,1,1
11472,Cdkl1,83,1,1
11473,Top3b,83,2,1
11474,Mrps35,83,2,1
11475,Acox3,83,4,1
11476,Dync1i2,83,4,1
11477,Pkhd1,83,6,1
11478,Malat1,83,7,1
11479,Mbd1,83,7,1
11480,Eif2s2,83,7,1
11481,Sbk3,83,7,1
11482,Malat1,83,9,1
11483,Mdm4,83,9,1
11484,Flt4,83,9,1
11485,Ppp1r12a,83,13,1
11486,2010007H06Rik,83,13,1
11487,Sptbn1,83,15,1
11488,Emsy,83,17,1
11489,Fcho2,83,20,1
11490,Fam32a,83,21,1
11491,Hnrnph2,83,21,1
11492,Kxd1,83,22,1
11493,Nvl,83,24,1
11494,Gcc2,83,25,1
11495,Rrbp1,83,26,1
11496,Tle3,83,26,1
11497,Asap1,83,26,1
11498,Sfr1,83,26,1
11499,Malat1,83,28,1
11500,Oser1,83,29,1
11501,Meis2,83,30,1
11502,Malat1,83,34,1
11503,Gm20605,83,35,1
11504,Malat1,83,36,1
11505,Msi2,83,36,1
11506,Krr1,83,36,1
11507,Gne,83,36,1
11508,Pabpn1,83,39,1
11509,Usp34,83,42,1
11510,Ranbp6,83,43,1
11511,Malat1,83,44,1
11512,Lrrc31,83,44,1
11513,Malat1,83,45,1
11514,Sdha,83,45,1
11515,Grk3,83,45,1
11516,Malat1,83,47,1
11517,Col4a1,83,47,1
11518,Ranbp2,83,47,1
11519,Huwe1,83,48,1
11520,Kmt2e,83,49,1
11521,Ipo8,83,50,1
11522,Stx2,83,52,1
11523,Mtfr1l,83,52,1
11524,Naa20,83,52,1
11525,Malat1,83,54,1
11526,Hectd1,83,54,1
11527,Rprd2,83,54,1
11528,Nxf1,83,57,1
11529,Stard7,83,57,1
11530,Kcnt1,83,58,1
11531,Malat1,83,59,1
11532,Rnpc3,83,61,1
11533,Syne1,83,61,1
11534,Nfat5,83,66,1
11535,Endov,83,66,1
11536,Malat1,83,67,1
11537,Ccp110,83,67,1
11538,Malat1,83,68,1
11539,Smg1,83,68,1
11540,Zfp462,83,68,1
11541,Nedd4l,83,68,1
11542,Bcl9l,83,68,1
11543,Rsrp1,83,69,1
11544,Syne2,83,69,1
11545,Fbrs,83,69,1
11546,Malat1,83,70,1
11547,Hnrnpa2b1,83,70,1
11548,Rps17,83,70,1
11549,Cluh,83,71,1
11550,Malat1,83,72,1
11551,Rhcg,83,72,1
11552,Malat1,83,74,1
11553,Spag9,83,76,1
11554,Ino80,83,76,1
11555,Nbeal2,83,76,1
11556,Atp2a2,83,76,1
11557,Fxr1,83,76,1
11558,Jmjd6,83,76,1
11559,Ddt,83,76,1
11560,Mat2a,83,79,1
11561,Fbxo44,83,79,1
11562,Kansl1,83,79,1
11563,Zfp189,83,79,1
11564,Scyl2,83,81,1
11565,Terf2ip,83,81,1
11566,Malat1,83,82,1
11567,Atrnl1,83,82,1
11568,Ythdc1,83,83,1
11569,Safb2,83,84,1
11570,Mtmr1,83,84,1
11571,Malat1,83,85,1
11572,2310001H17Rik,83,85,1
11573,Slc4a1,83,85,1
11574,Akap8,83,87,1
11575,Dus1l,83,87,1
11576,Bclaf1,83,88,1
11577,Neurl1b,83,88,1
11578,Crk,83,88,1
11579,Glrx3,83,89,1
11580,Trim35,83,90,1
11581,Rnf14,83,90,1
11582,Qk,83,90,1
11583,Srrm2,83,91,1
11584,Cbr1,83,91,1
11585,Zkscan3,83,91,1
11586,Tnfsfm13,83,91,1
11587,Slc25a10,83,92,1
11588,Brat1,83,92,1
11589,Malat1,83,93,1
11590,Poldip2,83,93,1
11591,Malat1,83,94,1
11592,Bicc1,83,94,1
11593,Glis2,83,95,1
11594,Ash1l,83,95,1
11595,Eprs,83,96,1
11596,Zcchc7,83,96,1
11597,Dnttip1,83,96,1
11598,Malat1,83,97,2
11599,Xist,83,97,1
11600,Gm20390,83,97,1
11601,Tet2,83,97,1
11602,Prpf6,83,98,1
11603,Tcerg1,83,98,1
11604,Mtif2,83,98,1
11605,Vti1a,83,98,1
11606,Slc27a2,83,99,1
11607,Spag9,83,99,1
11608,Edc4,83,99,1
11609,Malat1,84,1,1
11610,Rhcg,84,1,1
11611,Ywhaq,84,1,1
11612,Kmt2c,84,2,1
11613,Atp6v1a,84,2,1
11614,Cep250,84,2,1
11615,Neat1,84,3,1
11616,Usp34,84,3,1
11617,Mdm4,84,5,1
11618,Bod1l,84,5,1
11619,Malat1,84,6,1
11620,Clk1,84,6,1
11621,Ap1ar,84,6,1
11622,Carmil1,84,7,1
11623,Safb2,84,8,1
11624,Bend7,84,8,1
11625,Fbxo6,84,9,1
11626,Malat1,84,10,3
11627,Myo6,84,10,1
11628,Hdac6,84,10,1
11629,Malat1,84,11,1
11630,Hsp90b1,84,11,1
11631,Malat1,84,12,1
11632,Rbms1,84,14,1
11633,Slc12a9,84,14,1
11634,March7,84,15,1
11635,Map7d1,84,16,1
11636,Pde4a,84,16,1
11637,Malat1,84,17,1
11638,Calm1,84,17,1
11639,Hnrnpu,84,18,1
11640,Chd8,84,18,1
11641,Pbx1,84,21,1
11642,Malat1,84,22,1
11643,Scarb2,84,22,1
11644,Nipbl,84,23,1
11645,Gbp10,84,24,1
11646,Gm43055,84,26,1
11647,Ezh1,84,26,1
11648,Usp25,84,26,1
11649,Ccdc85a,84,26,1
11650,Taf15,84,28,1
11651,Malat1,84,31,1
11652,Sept11,84,32,1
11653,Syne2,84,33,1
11654,Camsap2,84,33,1
11655,Sorl1,84,34,1
11656,Syne2,84,35,1
11657,Srrm1,84,35,1
11658,Spire1,84,37,1
11659,Sema4b,84,38,1
11660,Phf12,84,40,1
11661,Eif5,84,41,1
11662,Cspp1,84,42,1
11663,Wdr33,84,43,1
11664,Hectd4,84,43,1
11665,Kcnq1ot1,84,44,1
11666,Ptbp3,84,44,1
11667,Iqsec1,84,45,1
11668,Malat1,84,46,1
11669,Apc,84,46,1
11670,Stub1,84,46,1
11671,Srgap2,84,46,1
11672,Ranbp3l,84,47,1
11673,Gtf2i,84,47,1
11674,Ift80,84,47,1
11675,Pcnx,84,49,1
11676,Pabpn1,84,50,1
11677,Zc3h14,84,50,1
11678,Slc12a1,84,51,1
11679,Luc7l3,84,52,1
11680,Ppp2r5a,84,54,1
11681,Defb1,84,54,1
11682,Umod,84,55,1
11683,Apc,84,55,1
11684,Tbk1,84,55,1
11685,Akap9,84,56,1
11686,Gripap1,84,56,1
11687,Sat1,84,56,1
11688,Robo3,84,56,1
11689,Dld,84,57,1
11690,Sap18,84,57,1
11691,Ddx5,84,60,1
11692,Rpap1,84,60,1
11693,Ppp1r12c,84,60,1
11694,Wdr77,84,60,1
11695,Smim4,84,60,1
11696,Ddx17,84,61,1
11697,Slc12a1,84,62,1
11698,Vps54,84,64,1
11699,Cpeb2,84,64,1
11700,Malat1,84,65,1
11701,Fubp1,84,65,1
11702,Tfcp2l1,84,65,1
11703,Dlg5,84,65,1
11704,Fuom,84,65,1
11705,Fam13a,84,66,1
11706,Malat1,84,67,1
11707,Slf1,84,67,1
11708,Car12,84,68,1
11709,Secisbp2l,84,68,1
11710,Ahi1,84,69,1
11711,Mme,84,69,1
11712,Malat1,84,70,1
11713,Wwp1,84,70,1
11714,Eps15l1,84,70,1
11715,Lca5,84,70,1
11716,Tbc1d24,84,70,1
11717,Cdk12,84,72,1
11718,St7l,84,72,1
11719,Sf3a1,84,72,1
11720,Rpl5,84,72,1
11721,Malat1,84,74,1
11722,Itm2b,84,74,1
11723,Mettl7a1,84,74,1
11724,Fbxo3,84,74,1
11725,Dnajc3,84,75,1
11726,Stx8,84,75,1
11727,Fxyd4,84,76,1
11728,Pnisr,84,76,1
11729,Sart3,84,76,1
11730,Nars,84,77,1
11731,Vamp8,84,77,1
11732,Rab11fip3,84,77,1
11733,Svopl,84,79,1
11734,Chuk,84,79,1
11735,Dhx30,84,79,1
11736,Malat1,84,80,2
11737,March7,84,80,1
11738,Mcm9,84,80,1
11739,Get4,84,83,1
11740,Kif20b,84,83,1
11741,Malat1,84,84,1
11742,Map4k3,84,84,1
11743,1700102P08Rik,84,84,1
11744,Ganc,84,85,1
11745,Slc4a9,84,85,1
11746,Atp2a2,84,85,1
11747,Zcchc7,84,87,1
11748,Eif3k,84,87,1
11749,Cep95,84,88,1
11750,Malat1,84,89,1
11751,Tmem234,84,89,1
11752,Myo5a,84,90,1
11753,Trip12,84,90,1
11754,Nsmaf,84,90,1
11755,Malat1,84,91,1
11756,Ivns1abp,84,94,1
11757,Fam193a,84,94,1
11758,Wdr48,84,94,1
11759,Golga2,84,94,1
11760,Casc1,84,95,1
11761,Mccc2,84,95,1
11762,Eif3a,84,96,1
11763,Sbds,84,96,1
11764,Wnk1,84,97,1
11765,Slc6a15,84,97,1
11766,Hmgcs1,84,97,1
11767,Kmt5b,84,97,1
11768,Kat6a,84,97,1
11769,Blzf1,84,97,1
11770,Cnot6l,84,99,1
11771,Ubxn1,84,99,1
11772,Malat1,85,0,1
11773,Rpl41,85,1,1
11774,Hmgn1,85,1,1
11775,Rsrp1,85,2,1
11776,Hnrnpu,85,2,1
11777,Fbl,85,2,1
11778,Fam53a,85,2,1
11779,Malat1,85,3,1
11780,Zfp322a,85,3,1
11781,Luc7l,85,3,1
11782,Fam110b,85,3,1
11783,Psap,85,4,1
11784,Abcc5,85,5,1
11785,Psmd1,85,5,1
11786,Tbc1d9b,85,6,1
11787,Rbm6,85,6,1
11788,Utp14b,85,6,1
11789,Car12,85,7,1
11790,Scai,85,7,1
11791,Malat1,85,9,1
11792,Macf1,85,9,1
11793,Apoe,85,9,1
11794,Cd82,85,9,1
11795,Nubp2,85,9,1
11796,Vps13a,85,10,1
11797,Gtf3c1,85,10,1
11798,Malat1,85,11,1
11799,Luc7l3,85,11,1
11800,Chd4,85,11,1
11801,Wdr33,85,11,1
11802,Neat1,85,12,1
11803,Ammecr1l,85,12,1
11804,Snrnp27,85,13,1
11805,Pkn1,85,16,1
11806,Luc7l2,85,17,1
11807,Zbtb20,85,19,1
11808,Unk,85,19,1
11809,Plscr4,85,19,1
11810,Taf12,85,20,1
11811,Malat1,85,21,1
11812,Plekha5,85,21,1
11813,Mcu,85,21,1
11814,Malat1,85,22,1
11815,2310039H08Rik,85,22,1
11816,Kdm3b,85,23,1
11817,Malat1,85,25,1
11818,Herc2,85,25,1
11819,Raf1,85,25,1
11820,Myh10,85,25,1
11821,Hectd4,85,25,1
11822,Zfp292,85,26,1
11823,Tspan12,85,27,1
11824,Nin,85,27,1
11825,Jmjd1c,85,28,1
11826,Cuedc1,85,28,1
11827,Syne1,85,29,1
11828,Kank3,85,32,1
11829,Malat1,85,34,1
11830,Dip2b,85,34,1
11831,Thoc2,85,35,1
11832,Bod1l,85,35,1
11833,Sirt2,85,35,1
11834,Rrbp1,85,36,1
11835,H3f3b,85,36,1
11836,Lrpap1,85,37,1
11837,Pabpn1,85,38,1
11838,Malat1,85,39,1
11839,Malat1,85,40,2
11840,Ythdc1,85,40,1
11841,Sox6,85,40,1
11842,Tmem250-ps,85,40,1
11843,Flywch1,85,43,1
11844,Rai1,85,44,1
11845,Malat1,85,46,1
11846,Malat1,85,47,1
11847,Slc12a1,85,47,1
11848,Dab2ip,85,47,1
11849,Atp1b1,85,48,1
11850,Nsmaf,85,48,1
11851,Rnf40,85,48,1
11852,Man2a2,85,48,1
11853,U2surp,85,49,1
11854,Prpf39,85,49,1
11855,Slc5a3,85,49,1
11856,Dock7,85,49,1
11857,Gp2,85,49,1
11858,Erlin1,85,51,1
11859,Ppid,85,51,1
11860,Trpt1,85,53,1
11861,Odf2l,85,54,1
11862,Spen,85,54,1
11863,Slc17a9,85,54,1
11864,Atrx,85,55,1
11865,Akap9,85,57,1
11866,Malat1,85,59,1
11867,Malat1,85,60,1
11868,Ldhd,85,60,1
11869,Slc12a1,85,61,1
11870,Eml4,85,61,1
11871,Prkab1,85,62,1
11872,Tmem115,85,62,1
11873,Zbtb20,85,63,1
11874,Trmu,85,65,1
11875,Idh3b,85,65,1
11876,Ubtf,85,65,1
11877,Vps13b,85,68,1
11878,Car12,85,69,1
11879,Cers2,85,69,1
11880,Dctn3,85,69,1
11881,Malat1,85,70,1
11882,Proser3,85,70,1
11883,Fnbp4,85,72,1
11884,Amy1,85,72,1
11885,Purb,85,72,1
11886,Immt,85,73,1
11887,Txnl1,85,73,1
11888,Malat1,85,74,1
11889,9130008F23Rik,85,74,1
11890,Nfe2l1,85,74,1
11891,Malat1,85,76,1
11892,Luc7l2,85,76,1
11893,Mapk14,85,76,1
11894,Sugp2,85,76,1
11895,Top1mt,85,76,1
11896,mt-Nd2,85,76,1
11897,Acap3,85,76,1
11898,Dst,85,78,1
11899,Ddx5,85,78,1
11900,Eml5,85,78,1
11901,Malat1,85,79,2
11902,Atrx,85,79,1
11903,Cryab,85,79,1
11904,Bcl7a,85,80,1
11905,Mogs,85,80,1
11906,Mrps10,85,81,1
11907,Malat1,85,82,1
11908,Rbm26,85,82,1
11909,Man2a2,85,82,1
11910,Vps53,85,82,1
11911,Rabggtb,85,85,1
11912,Lrba,85,86,1
11913,Usp34,85,86,1
11914,Birc6,85,86,1
11915,Kif3a,85,86,1
11916,Zc3h10,85,86,1
11917,Xist,85,87,1
11918,Prkca,85,87,1
11919,Malat1,85,88,1
11920,Taf1,85,88,1
11921,Rnf40,85,88,1
11922,Supt16,85,90,1
11923,Ergic3,85,90,1
11924,Ubald1,85,90,1
11925,Acaa1b,85,98,1
11926,Snx14,85,98,1
11927,Malat1,86,0,1
11928,Diaph1,86,0,1
11929,Raph1,86,0,1
11930,Ap3d1,86,1,1
11931,Gm12976,86,2,1
11932,Xist,86,4,1
11933,Dap3,86,4,1
11934,Tmem35b,86,4,1
11935,Malat1,86,5,1
11936,Atxn7l3,86,5,1
11937,Zcchc7,86,6,1
11938,Gm13563,86,6,1
11939,Malat1,86,7,2
11940,Znfx1,86,7,1
11941,Zfp605,86,7,1
11942,Vps13d,86,8,1
11943,Malat1,86,9,1
11944,Trmt6,86,9,1
11945,Arid1a,86,10,1
11946,Steap2,86,10,1
11947,Atp6v0b,86,10,1
11948,Suds3,86,10,1
11949,Malat1,86,11,1
11950,Dnajc13,86,11,1
11951,Mia3,86,11,1
11952,Pja1,86,11,1
11953,Hmces,86,11,1
11954,Snrnp48,86,12,1
11955,Snrnp70,86,12,1
11956,Stxbp5,86,12,1
11957,Get4,86,12,1
11958,Malat1,86,13,3
11959,Fus,86,13,1
11960,Syncrip,86,15,1
11961,Luc7l2,86,16,1
11962,Atraid,86,17,1
11963,Ap2a2,86,18,1
11964,Ndel1,86,18,1
11965,Zkscan1,86,18,1
11966,Fubp1,86,19,1
11967,Cyfip1,86,19,1
11968,Bms1,86,20,1
11969,Gm42418,86,20,1
11970,Rsrc1,86,21,1
11971,Usp12,86,23,1
11972,Malat1,86,24,1
11973,Irf9,86,24,1
11974,Chfr,86,25,1
11975,Hecw2,86,30,1
11976,Nudt6,86,30,1
11977,Stx4a,86,31,1
11978,Lmo7,86,31,1
11979,Zfp329,86,32,1
11980,Ivns1abp,86,32,1
11981,Syne2,86,32,1
11982,Acsl1,86,32,1
11983,Ap5m1,86,32,1
11984,Malat1,86,33,1
11985,Macf1,86,34,1
11986,Malat1,86,35,1
11987,Sptbn2,86,35,1
11988,Sbno1,86,36,1
11989,Slc25a36,86,36,1
11990,Malat1,86,38,2
11991,Miox,86,38,1
11992,Zmat1,86,38,1
11993,Frg1,86,40,1
11994,Malat1,86,41,2
11995,Tmem178,86,41,1
11996,Neat1,86,44,1
11997,Bcl2l13,86,44,1
11998,Crebbp,86,45,1
11999,Tns1,86,45,1
12000,Bptf,86,45,1
12001,Mrpl1,86,45,1
12002,Malat1,86,47,1
12003,Rrp36,86,47,1
12004,Npepps,86,49,1
12005,Ppia,86,49,1
12006,Prpf40b,86,49,1
12007,Malat1,86,50,1
12008,Xist,86,50,1
12009,Bdp1,86,50,1
12010,Nradd,86,50,1
12011,Arhgap29,86,51,1
12012,Col4a3,86,51,1
12013,Chd8,86,51,1
12014,Gcgr,86,51,1
12015,Cyhr1,86,52,1
12016,Sugct,86,56,1
12017,Zfp410,86,56,1
12018,Piezo1,86,57,1
12019,Elmo2,86,58,1
12020,Hsp90aa1,86,58,1
12021,Scaf1,86,61,1
12022,Ythdc1,86,63,1
12023,Tulp4,86,63,1
12024,Srrt,86,64,1
12025,Malat1,86,65,1
12026,Neat1,86,65,1
12027,Prrc2c,86,65,1
12028,Tead1,86,65,1
12029,Mtf2,86,69,1
12030,Malat1,86,70,2
12031,Pnisr,86,70,1
12032,Sptbn1,86,71,1
12033,Aqp2,86,71,1
12034,Chd2,86,71,1
12035,Ankrd11,86,71,1
12036,Abcd3,86,71,1
12037,Dnajc24,86,71,1
12038,Mfap1a,86,71,1
12039,Cacna1a,86,71,1
12040,Gk,86,72,1
12041,Klhdc8b,86,72,1
12042,Rpl31,86,73,1
12043,Rufy1,86,73,1
12044,Malat1,86,75,2
12045,Flnb,86,75,1
12046,Hs2st1,86,75,1
12047,Malat1,86,76,1
12048,Tmbim6,86,76,1
12049,mt-Cytb,86,76,1
12050,Sun2,86,76,1
12051,Chd1,86,78,1
12052,Zbtb11,86,78,1
12053,Malat1,86,82,2
12054,Pdp2,86,82,1
12055,Dync1h1,86,83,1
12056,Malat1,86,84,1
12057,Pnn,86,84,1
12058,Zfp950,86,84,1
12059,Sat1,86,84,1
12060,Edrf1,86,84,1
12061,Ccdc17,86,84,1
12062,Prpf39,86,85,1
12063,Gapdh,86,85,1
12064,Bcs1l,86,85,1
12065,Eif4ebp2,86,85,1
12066,Atrx,86,86,1
12067,Tex15,86,86,1
12068,Rbsn,86,86,1
12069,Purb,86,86,1
12070,Socs7,86,86,1
12071,Malat1,86,89,1
12072,Myo18a,86,89,1
12073,Malat1,86,90,1
12074,Ccnl2,86,90,1
12075,Dmtf1,86,91,1
12076,Topors,86,91,1
12077,Hsp90b1,86,92,1
12078,Dync1h1,86,92,1
12079,Sirt7,86,92,1
12080,Rpl22l1,86,92,1
12081,Me1,86,93,1
12082,Ankle2,86,93,1
12083,Foxj3,86,95,1
12084,Zdhhc18,86,95,1
12085,Gfpt1,86,98,1
12086,Utp20,87,0,1
12087,Clpb,87,0,1
12088,Neat1,87,1,1
12089,Pnisr,87,1,1
12090,Piezo1,87,1,1
12091,Alg13,87,1,1
12092,Malat1,87,2,1
12093,Ulk1,87,2,1
12094,Brpf1,87,2,1
12095,Rala,87,2,1
12096,4933434E20Rik,87,3,1
12097,Ogt,87,3,1
12098,Rab17,87,3,1
12099,Ei24,87,4,1
12100,Pcdhgc4,87,5,1
12101,Gcc2,87,5,1
12102,Zfp950,87,6,1
12103,Ociad1,87,6,1
12104,Papola,87,7,1
12105,Ubr1,87,8,1
12106,Ptbp3,87,9,1
12107,Adcy6,87,10,1
12108,Ugt1a8,87,10,1
12109,Phf10,87,10,1
12110,Mtf2,87,10,1
12111,Bod1,87,10,1
12112,Zfp512b,87,11,1
12113,Ly6c1,87,11,1
12114,Klhdc10,87,12,1
12115,Strn3,87,12,1
12116,Phf21a,87,12,1
12117,Cgref1,87,13,1
12118,Eif5,87,14,1
12119,Arhgef1,87,14,1
12120,Mov10,87,16,1
12121,Akap9,87,17,1
12122,Kmt2c,87,18,1
12123,Ylpm1,87,18,1
12124,Gmfb,87,18,1
12125,Brwd1,87,18,1
12126,Maf1,87,20,1
12127,Rock2,87,21,1
12128,Fign,87,21,1
12129,Malat1,87,24,1
12130,Snrnp200,87,25,1
12131,Ift122,87,25,1
12132,Lrrc40,87,25,1
12133,Gja1,87,25,1
12134,Trim34a,87,26,1
12135,Slc38a2,87,28,1
12136,Malat1,87,29,1
12137,Sptbn1,87,29,1
12138,Magohb,87,29,1
12139,Atrx,87,31,1
12140,Ivns1abp,87,33,1
12141,Trappc10,87,33,1
12142,Ddx5,87,33,1
12143,Tma7,87,33,1
12144,Rpl24,87,33,1
12145,Mrm3,87,36,1
12146,Itpkc,87,36,1
12147,Acp6,87,39,1
12148,Rtn4ip1,87,39,1
12149,Malat1,87,40,1
12150,Ccnl2,87,41,1
12151,Herc1,87,41,1
12152,Ogfod1,87,41,1
12153,Otud6b,87,43,1
12154,Ubr5,87,44,1
12155,Fam193b,87,44,1
12156,Txnip,87,44,1
12157,Nsfl1c,87,44,1
12158,Malat1,87,45,1
12159,Rock1,87,45,1
12160,Afdn,87,48,1
12161,Cntd1,87,50,1
12162,Gabarapl1,87,53,1
12163,Gm26917,87,53,1
12164,Nufip1,87,53,1
12165,Ipo7,87,55,1
12166,Tango2,87,56,1
12167,Hp1bp3,87,57,1
12168,Hectd1,87,57,1
12169,Kcnq1ot1,87,59,1
12170,Ccar1,87,59,1
12171,Puf60,87,59,1
12172,Hadhb,87,60,1
12173,Atp5l,87,60,1
12174,Aga,87,66,1
12175,Nbr1,87,67,1
12176,Zmym5,87,67,1
12177,Rif1,87,67,1
12178,Rpl34,87,67,1
12179,Tmem209,87,69,1
12180,Hars,87,69,1
12181,Malat1,87,72,1
12182,Pkd2,87,73,1
12183,Micall1,87,73,1
12184,Epc2,87,73,1
12185,Usp34,87,74,1
12186,Hnrnph3,87,74,1
12187,Utp11,87,74,1
12188,Rpl32,87,74,1
12189,Pdzk1,87,75,1
12190,Far1,87,75,1
12191,Malat1,87,77,1
12192,Wdr18,87,77,1
12193,Rnf113a2,87,78,1
12194,Strbp,87,79,1
12195,Kat6a,87,79,1
12196,Matr3,87,80,1
12197,Topors,87,80,1
12198,Malat1,87,81,1
12199,Srsf2,87,81,1
12200,Usp10,87,81,1
12201,Nedd4l,87,82,1
12202,Plxnb2,87,82,1
12203,Tmem117,87,82,1
12204,Rsrc2,87,83,1
12205,Ltbp3,87,83,1
12206,Malat1,87,84,1
12207,Sec61a1,87,84,1
12208,Ccdc66,87,84,1
12209,Tmx3,87,84,1
12210,Ankrd40,87,84,1
12211,Malat1,87,85,1
12212,Fubp1,87,85,1
12213,Hnrnph1,87,85,1
12214,Wdr60,87,85,1
12215,Srrm2,87,86,1
12216,Cdk18,87,87,1
12217,Ankhd1,87,88,1
12218,Malat1,87,90,1
12219,Car15,87,90,1
12220,Atp6ap1,87,90,1
12221,Smc4,87,91,1
12222,Malat1,87,92,1
12223,Fry,87,92,1
12224,Acadm,87,93,1
12225,Gabpb2,87,94,1
12226,Msra,87,94,1
12227,Hnf4a,87,95,1
12228,Atp1a1,87,96,1
12229,Ogt,87,96,1
12230,Rbm10,87,96,1
12231,Malat1,87,97,1
12232,Golga4,87,97,1
12233,Matr3,87,98,1
12234,Malat1,87,99,1
12235,Sfi1,87,99,1
12236,Malat1,88,0,3
12237,Malat1,88,1,1
12238,Tspan1,88,1,1
12239,Ahsa2,88,1,1
12240,Afg3l2,88,2,1
12241,Tex15,88,2,1
12242,Usp12,88,2,1
12243,Neat1,88,3,1
12244,Brd1,88,3,1
12245,Col4a3,88,4,1
12246,Plekha5,88,4,1
12247,Pds5a,88,4,1
12248,Rasa4,88,4,1
12249,Trpm7,88,5,1
12250,Arhgef12,88,5,1
12251,Ppfibp2,88,5,1
12252,Unc13b,88,5,1
12253,Zfp52,88,6,1
12254,Nfat5,88,7,1
12255,Ssb,88,7,1
12256,Gm45713,88,7,1
12257,B3gnt2,88,7,1
12258,Tmem123,88,7,1
12259,Slc4a9,88,8,1
12260,Gm20521,88,8,1
12261,Amt,88,8,1
12262,Malat1,88,10,1
12263,Krit1,88,11,1
12264,Pnkd,88,11,1
12265,Tbck,88,13,1
12266,Gm21738,88,13,1
12267,Gsn,88,14,1
12268,Ick,88,16,1
12269,Dhx36,88,17,1
12270,Marveld1,88,19,1
12271,Rps14,88,22,1
12272,Dnajc1,88,23,1
12273,Kcnb1,88,23,1
12274,Malat1,88,24,1
12275,Fubp1,88,24,1
